1774,TEDMED 2013,Peter Attia,Is the obesity crisis hiding a bigger problem?
115,TED2004,Rachelle Garniez,"""La Vie en Rose"""
378,TED2014,Shih Chieh Huang,Sculptures that’d be at home in the deep sea
1530,TEDxManhattan,Stephen Ritz,A teacher growing green in the South Bronx
1768,TEDGlobal 2013,Didier Sornette,How we can predict the next financial crisis
2675,TEDxStanford,Salil Dudani,How jails extort the poor
2879,TED2017,Duarte Geraldino,What we're missing in the debate about immigration
2772,TED2017,Laura Galante,How (and why) Russia hacked the US election
775,World Science Festival,Bobby McFerrin,Watch me play ... the audience!
1712,TEDGlobal 2012,Laura Snyder,The Philosophical Breakfast Club
520,TED2002,Niels Diffrient,Rethinking the way we sit down
304,TEDxSMU,José Bowen,Beethoven the businessman
2683,TEDxManchester,Aala El-Khani,What it's like to be a parent in a war zone
116,TED2002,Dan Dennett,Dangerous memes
1367,TEDSalon NY2011,Shlomo Benartzi,"Saving for tomorrow, tomorrow"
2178,TEDxYouth@Manchester,Ben Ambridge,"10 myths about psychology, debunked"
2128,TEDGlobal 2014,Alejandro Aravena,My architectural philosophy? Bring the community into the process
230,TED1984,Nicholas Negroponte,"5 predictions, from 1984"
2648,TEDxNewYork,Rebecca Brachman,Could a drug prevent depression and PTSD?
372,EG 2007,Paola Antonelli,Design and the Elastic Mind
315,TED2008,Louise Leakey,A dig for humanity's origins
2514,TED2016,Sue Desmond-Hellmann,"A smarter, more precise way to think about public health"
1636,TEDxJaffa 2012,Ronny Edry,Israel and Iran: A love story?
1998,TED2014,Simon Sinek,Why good leaders make you feel safe
960,TEDGlobal 2010,Christien Meindertsma,How pig parts make the world turn
1495,TEDGlobal 2012,Boaz Almog,The levitating superconductor
1753,TEDxFiDiWomen,Jackson Katz,Violence against women -- it's a men's issue
2686,TEDWomen 2016,Miriam Zoila Pérez,How racism harms pregnant women -- and what can help
407,TEDxSydney,Barat Ali Batoor,My desperate journey with a human smuggler
492,TED2009,Saul Griffith,High-altitude wind energy from kites!
1200,TEDGlobal 2011,Julian Treasure,5 ways to listen better
156,TEDGlobal 2007,Patrick Awuah,How to educate leaders? Liberal arts
2402,TED2015,Aomawa Shields,How we'll find life on other planets
1161,TEDActive 2011,Jessi Arrington,Wearing nothing new
143,TED2007,Emily Oster,Flip your thinking on AIDS in Africa
83,TED2007,E.O. Wilson,My wish: Build the Encyclopedia of Life
424,Taste3 2008,Jennifer 8. Lee,The hunt for General Tso
1878,TEDGlobal 2013,Peter Doolittle,"How your ""working memory"" makes sense of the world"
2102,TED@Unilever,Meaghan Ramsey,Why thinking you're ugly is bad for you
2477,TED2016,Hugh Evans,What does it mean to be a citizen of the world?
2551,TEDSummit,Emma Marris,Nature is everywhere -- we just need to learn to see it
735,TEDIndia 2009,Kiran Sethi,"Kids, take charge"
77,TED2004,Sheila Patek,The shrimp with a kick!
293,TEDxPortofSpain,Mark Raymond,Victims of the city
1082,TEDMED 2010,Danny Hillis,Understanding cancer through proteomics
1177,TEDSalon London Spring 2011,Honor Harger,A history of the universe in sound
2153,TEDxBinghamtonUniversity,Hannah Fry,The mathematics of love
1730,TED2013,Juan Enriquez,"Your online life, permanent as a tattoo"
473,TED2009,Evan Williams,The voices of Twitter users
354,TED2003,Steven Pinker,Human nature and the blank slate
736,TEDIndia 2009,Lalitesh Katragadda,"Making maps to fight disaster, build economies"
317,TEDYouth 2012,Katherine Kuchenbecker,The technology of touch
2101,TEDSalon Berlin 2014,Thomas Piketty,New thoughts on capital in the twenty-first century
260,TED2002,Michael Moschen,Juggling as art ... and science
1108,TED2011,Handspring Puppet Co.,The genius puppetry behind War Horse
2447,TED2016,Joe Gebbia,How Airbnb designs for trust
1926,TED2013,Leyla Acaroglu,Paper beats plastic? How to rethink environmental folklore
296,TED2008,Nellie McKay,"""Mother of Pearl,"" ""If I Had You"""
349,TED2008,Laura Trice,Remember to say thank you
467,TED2009,Sylvia Earle,My wish: Protect our oceans
96,TED2006,Tony Robbins,Why we do what we do
1265,TEDGlobal 2011,Aparna Rao,High-tech art (with a sense of humor)
1703,TED2013,Kees Moeliker,How a dead duck changed my life
10,TED2006,Dean Ornish,The killer American diet that's sweeping the planet
2212,TEDGlobal 2014,Alison Killing,"There’s a better way to die, and architecture can help"
1202,TEDGlobal 2011,Harald Haas,Wireless data from every light bulb
1359,TEDxMaastricht,Lucien Engelen,Crowdsource your health
647,TEDGlobal 2009,Karen Armstrong,Let's revive the Golden Rule
1623,TEDxGeorgetown,Bobby Ghosh,Why global jihad is losing
250,TED2008,Amy Tan,Where does creativity hide?
1053,TEDxPSU,Ali Carr-Chellman,Gaming to re-engage boys in learning
1421,TED2012,Atul Gawande,How do we heal medicine?
2621,TEDWomen 2016,Halla Tómasdóttir,It's time for women to run for office
861,Mission Blue Voyage,Dee Boersma,Pay attention to penguins
2808,TEDxOrcasIsland,Katrina Spade,"When I die, recompose me"
1004,TEDxDU 2010,Aaron Huey,America's native prisoners of war
2771,TED2017,Lisa Genova,What you can do to prevent Alzheimer's
2029,TED2014,Shaka Senghor,Why your worst deeds don’t define you
2628,TEDWomen 2016,Sandi Toksvig,A political party for women's equality
365,TED2003,Jared Diamond,Why do societies collapse?
2380,TED@UPS,Regina Hartley,Why the best hire might not have the perfect resume
1886,TEDCity2.0,Enrique Peñalosa,Why buses represent democracy in action
926,Mission Blue Voyage,John Delaney,Wiring an interactive ocean
1761,TED2012,Al Vernacchio,Sex needs a new metaphor. Here's one ...
2156,TEDxNorrkoping,Carol Dweck,The power of believing that you can improve
1055,TEDMED 2010,Charity Tillemann-Dick,Singing after a double lung transplant
2317,TED2015,Seth Berkley,The troubling reason why vaccines are made too late ... if they're made at all
2798,TED2017,Mehdi Ordikhani-Seyedlar,What happens in your brain when you pay attention?
2305,TEDxIndianapolis,John Green,The nerd's guide to learning everything online
2779,TED2017,Robert Sapolsky,The biology of our best and worst selves
2722,TEDMED 2016,Emtithal Mahmoud,A young poet tells the story of Darfur
1413,TED2012,Lucy McRae,How can technology transform the human body?
1825,TEDGlobal 2013,Benjamin Barber,Why mayors should rule the world
1363,TEDxPhoenix,Lucianne Walkowicz,Look up for a change
2694,TEDWomen 2016,Stacy Smith,The data behind Hollywood's sexism
1631,TEDSalon London Fall 2012,Ben Saunders,Why bother leaving the house?
28,TED2003,Seth Godin,How to get your ideas to spread
561,TED2009,Yann Arthus-Bertrand,A wide-angle view of fragile Earth
2591,TEDxExeter,Danny Dorling,Maps that show us who we are (not just where we are)
1517,TEDxImperialCollege,John Graham-Cumming,The greatest machine that never was
482,TED2009,Aimee Mullins,My 12 pairs of legs
2782,TEDxFulbrightDublin,Triona McGrath,How pollution is changing the ocean's chemistry
2504,TED2016,Laura Indolfi,Good news in the fight against pancreatic cancer
448,TEDGlobal>London,Mathias Jud,Art that lets you talk back to NSA spies
1076,TEDWomen 2010,Jacqueline Novogratz,Inspiring a life of immersion
2852,TED2017,Noriko Arai,Can a robot pass a university entrance exam?
860,TED2010,Graham Hill,Why I'm a weekday vegetarian
2202,TEDGlobal 2014,Jon Gosier,"The problem with ""trickle-down techonomics"""
1399,TEDxNewy,Peter Saul,Let's talk about dying
202,TED2007,Gever Tulley,5 dangerous things you should let your kids do
1341,TEDxBoston 2011,Mick Mountz,What happens inside those massive warehouses?
397,TEDGlobal 2014,Bassam Tariq,The beauty and diversity of Muslim life
2131,TEDGlobal 2014,Vincent Moon and Naná Vasconcelos,Hidden music rituals around the world
1118,TED2011,David Christian,The history of our world in 18 minutes
192,TEDSalon 2007 Hot Science,David Keith,A critical look at geoengineering against climate change
2861,TED2017,Emily Esfahani Smith,There's more to life than being happy
849,TED2010,Thomas Dolby,"""Love Is a Loaded Pistol"""
1880,TEDGlobal 2013,David Steindl-Rast,Want to be happy? Be grateful
1362,TEDxVictoria,Garth Lenz,The true cost of oil
171,TED2007,Deborah Scranton,An Iraq war movie crowd-sourced from soldiers
233,TED2008,Dave Eggers,My wish: Once Upon a School
137,TED2010,Kirk Citron,"And now, the real news"
2470,TED@BCG London,Knut Haanaes,Two reasons companies fail -- and how to avoid them
934,TEDGlobal 2010,Jamil Abu-Wardeh,The Axis of Evil Middle East Comedy Tour
1360,TEDxDublin,Simon Berrow,How do you save a shark you know nothing about?
21,TED2006,Mena Trott,Meet the founder of the blog revolution
2607,TEDxExeter,Manwar Ali,Inside the mind of a former radical jihadist
2235,TED2015,Nathalie Cabrol,How Mars might hold the secret to the origin of life
110,TED2003,Eddi Reader,"""Kiteflyer's Hill"""
862,TED2010,Richard Sears,Planning for the end of oil
2004,TED2014,Stephen Friend,"The hunt for ""unexpected genetic heroes"""
1106,TEDxDubai,Patricia Ryan,Don't insist on English!
2452,TED2016,Tshering Tobgay,This country isn't just carbon neutral -- it's carbon negative
2499,TED2016,Monica Byrne,A sci-fi vision of love from a 318-year-old hologram
1890,TEDWomen 2013,Boyd Varty,What I learned from Nelson Mandela
665,TEDGlobal 2009,Ian Goldin,Navigating our global future
777,TED2010,Raghava KK,My 5 lives as an artist
1772,TEDGlobal 2013,Lesley Hazleton,The doubt essential to faith
803,TED2010,Alan Siegel,Let's simplify legal jargon!
415,TEDxKyoto,Takaharu Tezuka,The best kindergarten you’ve ever seen
1353,TEDSalon London Fall 2011,Erik Johansson,Impossible photography
2415,TEDGlobal>Geneva,Elizabeth Lev,The unheard story of the Sistine Chapel
262,TEDxBoulder 2011,Leslie Dodson,Don't misrepresent Africa
1727,TED2013,Taylor Wilson,My radical plan for small nuclear fission reactors
800,TEDIndia 2009,Shekhar Kapur,We are the stories we tell ourselves
184,TED2007,VS Ramachandran,3 clues to understanding your brain
1287,TEDSalon NY2011,Kathryn Schulz,Don't regret regret
610,TEDGlobal 2009,Willard Wigan,Hold your breath for micro-sculpture
17,TED2007,Allison Hunt,How to get (a new) hip
282,TED2008,David Hoffman,What happens when you lose everything
871,TEDxNYED,Lawrence Lessig,Re-examining the remix
2304,TED2015,eL Seed,Street art with a message of hope and peace
12,TED2005,Eva Vertes,Meet the future of cancer research
1549,TEDxBoston 2012,Timothy Prestero,"Design for people, not awards"
94,TED2006,Dan Dennett,Let's teach religion -- all religion -- in schools
2265,TED2015,Laura Schulz,The surprisingly logical minds of babies
348,EG 2007,Ann Cooper,What's wrong with school lunches
2280,TED2015,LaToya Ruby Frazier,A visual history of inequality in industrial America
651,TEDxUSC,David Logan,Tribal leadership
2215,TED2015,David Eagleman,Can we create new senses for humans?
1697,TED2013,Eric Whitacre,Virtual Choir Live
291,TEDxPhoenix,Kelli Anderson,Design to challenge reality
1056,TEDxGreatPacificGarbagePatch,Van Jones,The economic injustice of plastic
2498,TED Talks Live,Sangeeta Bhatia,This tiny particle could roam your body to find tumors
993,Mission Blue Voyage,Barton Seaver,Sustainable seafood? Let's get smart
2410,TEDxCERN,Sean Follmer,Shape-shifting tech will change work as we know it
219,TED2002,Moshe Safdie,Building uniqueness
1849,TEDGlobal 2013,Hetain Patel,Who am I? Think again
54,TED2006,Cameron Sinclair,My wish: A call for open-source architecture
100,TED2008,Andy Hobsbawm,Do the green thing
824,TED2010,Michael Specter,The danger of science denial
2617,TED@UPS,Mallory Soldner,Your company's data could help end world hunger
2166,TEDGlobal 2014,Tasso Azevedo,Hopeful lessons from the battle to save rainforests
843,TED2010,Stephen Wolfram,Computing a theory of all knowledge
2385,Mission Blue II,Kristen Marhaver,How we're growing baby corals to rebuild reefs
2720,TEDWomen 2016,Katie Hinde,What we don't know about mother's milk
1669,TEDSalon NY2013,Esther Perel,The secret to desire in a long-term relationship
1072,TEDSalon London 2010,Michael Pawlyn,Using nature's genius in architecture
257,TEDGlobal 2011,Paul Zak,"Trust, morality -- and oxytocin?"
1040,TEDWomen 2010,Sheryl Sandberg,Why we have too few women leaders
288,EG 2007,Nicholas Negroponte,"One Laptop per Child, two years on"
1902,TEDxCaFoscariU,Frederic Kaplan,How to build an information time machine
2494,TED2016,Jennifer Kahn,Gene editing can now change an entire species -- forever
1707,TED2013,Skylar Tibbits,"The emergence of ""4D printing"""
511,TED2009,Renny Gleeson,Our antisocial phone tricks
2582,TED Talks Live,Julie Lythcott-Haims,How to raise successful kids -- without over-parenting
454,TEDYouth 2015,Magda Sayeg,How yarn bombing grew into a worldwide movement
486,TED@IBM,George Tulevski,The next step in nanotechnology
1422,TED2012,Drew Curtis,How I beat a patent troll
1750,TED2013,Ji-Hae Park,"The violin, and my dark night of the soul"
1713,TED2013,Rose George,Let's talk crap. Seriously.
901,TED2010,Mitchell Joachim,"Don't build your home, grow it!"
2066,TEDSalon NY2014,Laurel Braitman,"Depressed dogs, cats with OCD — what animal madness means for us humans"
566,TED2009,John La Grou,A plug for smart power outlets
2438,TED2016,Shonda Rhimes,My year of saying yes to everything
2549,TED@BCG Paris,Martin Reeves,How to build a business that lasts 100 years
1207,TEDGlobal 2011,Alex Steffen,The shareable future of cities
1879,TEDGlobal 2013,Suzana Herculano-Houzel,What is so special about the human brain?
2678,TEDWomen 2016,Thordis Elva and Tom Stranger,Our story of rape and reconciliation
1716,TED2013,BLACK,My journey to yo-yo mastery
7,TED2006,David Pogue,Simplicity sells
2517,TED2016,Stephen Wilkes,"The passing of time, caught in a single photo"
1101,TEDWomen 2010,Hans Rosling,The magic washing machine
1043,TEDSalon NY2011,Barry Schwartz,Using our practical wisdom
1785,TED2013,Michael Green,Why we should build wooden skyscrapers
2336,TEDWomen 2015,Robin Morgan,4 powerful poems about Parkinson's and growing older
828,TED2010,Catherine Mohr,The tradeoffs of building green
2330,TEDxChapmanU,Mandy Len Catron,Falling in love is the easy part
1653,TEDxSeoul,Young-ha Kim,"Be an artist, right now!"
1626,TEDGlobal 2012,Nina Tandon,Could tissue engineering mean personalized medicine?
2619,TEDSummit,Tim Leberecht,4 ways to build a human company in the age of machines
1283,TEDxSF,Louie Schwartzberg,Nature. Beauty. Gratitude.
1116,TEDWomen 2010,Caroline Casey,Looking past limits
973,Mission Blue Voyage,Barbara Block,Tagging tuna in the deep ocean
1009,TEDxTelAviv 2010,Shimon Schocken,What a bike ride can teach you
241,TED2007,Jakob Trollback,A new kind of music video
2287,TEDSalon NY2015,Chip Kidd,The art of first impressions -- in design and life
1548,TEDxHousesOfParliament,Mark Forsyth,What's a snollygoster? A short lesson in political speak
292,TED2008,Peter Diamandis,Stephen Hawking's zero g flight
2135,TED@State Street Boston,David Grady,How to save the world (or at least yourself) from bad meetings
1554,TEDGlobal 2012,Leslie T. Chang,The voices of China's workers
1255,TEDGlobal 2011,Malcolm Gladwell,The strange tale of the Norden bombsight
2381,TED2015,Marina Abramović,"An art made of trust, vulnerability and connection"
1914,TED@BCG San Francisco,Anne Milgram,Why smart statistics are the key to fighting crime
868,TED2010,Sharmeen Obaid-Chinoy,Inside a school for suicide bombers
1069,TEDxSydney,Nigel Marsh,How to make work-life balance work
2510,TED2016,Mariano Sigman,Your words may predict your future mental health
1510,TEDGlobal 2012,Jamie Drummond,Let's crowdsource the world's goals
2062,TED@NYC,Jarrett J. Krosoczka,Why lunch ladies are heroes
854,Mission Blue Voyage,Enric Sala,Glimpses of a pristine ocean
1683,TED2013,Allan Savory,How to fight desertification and reverse climate change
642,TEDGlobal 2009,William Kamkwamba,How I harnessed the wind
558,TED2009,Liz Coleman,A call to reinvent liberal arts education
2149,TEDGlobal 2014,Catherine Crump,The small and surprisingly dangerous detail the police track about you
2630,TED Studio,Steven Johnson,The playful wonderland behind great inventions
1951,TED2014,Chris Hadfield,What I learned from going blind in space
674,Chautauqua Institution,Dayananda Saraswati,The profound journey of compassion
2162,TED@BCG Berlin,Daniele Quercia,Happy maps
316,TED2007,Jonathan Harris,The web as art
1280,TEDxBoulder 2011,Phil Plait,How to defend Earth from asteroids
2209,TEDxExeter,Harry Baker,A love poem for lonely prime numbers
352,TEDCity2.0,Diébédo Francis Kéré,How to build with clay ... and community
243,TED2008,Al Gore,New thinking on the climate crisis
410,Serious Play 2008,Philip Rosedale,Life in Second Life
2815,TED2017,Adam Alter,Why our screens make us less happy
2543,TEDSummit,Alexander Betts,Why Brexit happened -- and what to do next
850,Mission Blue Voyage,Jeremy Jackson,How we wrecked the ocean
374,TED2008,John Hodgman,"Aliens, love -- where are they?"
2151,TEDxBeaconStreet,Vernā Myers,How to overcome our biases? Walk boldly toward them
2214,TEDxSBU,Robyn Stein DeLuca,The good news about PMS
2033,TEDxStanford,Ge Wang,The DIY orchestra of the future
1738,TED Talks Education,Ken Robinson,How to escape education's death valley
145,TED2003,Deborah Gordon,The emergent genius of ant colonies
2262,TEDxSouthBank,Yassmin Abdel-Magied,What does my headscarf mean to you?
2471,TEDxBeaconStreet,Lisa Nip,How humans could evolve to survive in space
1654,TEDxRainier,Leslie Morgan Steiner,Why domestic violence victims don't leave
870,TEDGlobal 2009,Sophie Hunger,Songs of secrets and city lights
2830,TED2017,Ingrid Betancourt,What six years in captivity taught me about fear and faith
2286,TED2015,Steve Silberman,The forgotten history of autism
1433,TED2012,Liz Diller,A new museum wing ... in a giant bubble
2542,TED Talks Live,Eric Haseltine,What will be the next big scientific breakthrough?
2175,TEDxCanberra,Khadija Gbla,My mother’s strange definition of empowerment
1165,TED2011,Paul Romer,The world's first charter city?
1390,TED2012,Rob Reid,The $8 billion iPod
1991,TED2014,Marco Tempest,"And for my next trick, a robot"
477,EG 2008,Mike Rowe,Learning from dirty jobs
1291,TEDMED 2011,Charles Limb,Building the musical muscle
2548,TED2016,Anthony Goldbloom,The jobs we'll lose to machines -- and the ones we won't
469,TED2009,Ed Ulbrich,How Benjamin Button got his face
2069,TED2014,Andrew Connolly,What's the next window into our universe?
586,TED2009,Ray Zahab,My trek to the South Pole
940,TEDxOilSpill,Lisa Margonelli,The political chemistry of oil
129,TED2007,Blaise Agüera y Arcas,How PhotoSynth can connect the world's images
456,TEDxDelft,Mileha Soneji,Simple hacks for life with Parkinson's
1030,TEDWomen 2010,Halla Tómasdóttir,A feminine response to Iceland's financial crash
2646,TED Talks Live,Dena Simmons,How students of color confront impostor syndrome
2738,TEDxVirginiaTech,Siddhartha Roy,Science in service to the public good
1850,TEDGlobal 2013,Steve Howard,Let's go all-in on selling sustainability
150,TEDGlobal 2010,Peter Molyneux,"Meet Milo, the virtual boy"
938,TEDGlobal 2010,Lee Hotz,Inside an Antarctic time machine
2791,TED2017,Anthony D. Romero,This is what democracy looks like
2345,TED2015,Teitur,Home is a song I've always remembered
1456,TED2012,Philippe Petit,The journey across the high wire
605,TEDGlobal 2009,Alain de Botton,"A kinder, gentler philosophy of success"
1513,TEDGlobal 2012,James Stavridis,A Navy Admiral's thoughts on global security
629,TEDGlobal 2009,Lewis Pugh,How I swam the North Pole
450,TED2003,Bill Gross,A solar energy system that tracks the sun
2467,TED Talks Live,Paula Hammond,A new superweapon in the fight against cancer
2846,TED2017,David Whyte,"A lyrical bridge between past, present and future"
2448,TED2016,Reshma Saujani,"Teach girls bravery, not perfection"
1286,TED2011,Damon Horowitz,Philosophy in prison
272,TED2008,Philip Zimbardo,The psychology of evil
366,TED2004,Mihaly Csikszentmihalyi,"Flow, the secret to happiness"
584,TED@State,Paul Collier,New rules for rebuilding a broken nation
1419,TEDxKrakow,Tal Golesworthy,How I repaired my own heart
1866,TEDGlobal 2013,Jane McGonigal,Massively multi-player… thumb-wrestling?
2195,TEDGlobal 2014,Laura Boushnak,"For these women, reading is a daring act"
2354,TEDGlobal>London,Jennifer Doudna, How CRISPR lets us edit our DNA
1301,TEDGlobal 2011,Monika Bulaj,The hidden light of Afghanistan
1940,TED Fellows Retreat 2013,Christopher Soghoian,Government surveillance — this is just the beginning
1188,TEDGlobal 2011,Rebecca MacKinnon,Let's take back the Internet!
252,TED2008,Dean Ornish,Your genes are not your fate
1295,TEDxCMU,Luis von Ahn,Massive-scale online collaboration
1542,TEDxExeter,Scilla Elworthy,Fighting with nonviolence
2786,TEDNairobi Ideas Search,Sitawa Wafula,Why I speak up about living with epilepsy
692,TEDSalon London 2009,Fields Wicker-Miurin,Learning from leadership's missing manual
1544,TED2012,Jon Ronson,Strange answers to the psychopath test
362,TED2003,Steven Johnson,The Web as a city
1221,TEDGlobal 2011,Misha Glenny,Hire the hackers!
1831,TEDSalon NY2013,Malcolm Gladwell,The unheard story of David and Goliath
1015,TEDxHouston,Dan Phillips,Creative houses from reclaimed stuff
2282,TEDxBoulder,Ash Beckham,When to take a stand -- and when to let it go
2669,TEDxMarin,Robb Willer,How to have better political conversations
1678,TED2013,Sugata Mitra,Build a School in the Cloud
1081,TEDWomen 2010,Elizabeth Lindsey,Curating humanity's heritage
25,TED2007,David Pogue,The music wars
944,TEDGlobal 2010,Nic Marks,The Happy Planet Index
2774,TED2017,Elon Musk,The future we're building -- and boring
1089,TEDWomen 2010,Courtney E. Martin,This isn't her mother's feminism
65,TED2006,Jeff Han,The radical promise of the multi-touch interface
268,TEDGlobal 2007,Seyi Oyesola,A hospital tour in Nigeria
1151,Gel Conference,Improv Everywhere,Gotta share!
1251,TEDGlobal 2011,Todd Kuiken,"A prosthetic arm that ""feels"""
2204,TEDGlobal 2014,Andy Yen,Think your email's private? Think again
545,TED2009,Nandan Nilekani,Ideas for India's future
295,TEDxPittsburgh,Daniel Schnitzer,Inventing is the easy part. Marketing takes work
971,TEDGlobal 2010,Eben Bayer,Are mushrooms the new plastic?
398,TEDYouth 2014,Jaap de Roode,How butterflies self-medicate
95,TED2006,Einstein the Parrot,"A talking, squawking parrot"
2088,TEDxAmazonia,Antonio Donato Nobre,The magic of the Amazon: A river that flows invisibly all around us
2610,TEDxAthens,Tasos Frantzolas,Everything you hear on film is a lie
1379,TED2012,Andrew Stanton,The clues to a great story
490,TED2009,Kamal Meattle,How to grow fresh air
2176,TEDGlobal 2014,Zeynep Tufekci,"Online social change: easy to organize, hard to win"
297,EG 2007,Rick Smolan,The story of a girl
2339,TEDGlobalLondon,Alice Bows-Larkin,Climate change is happening. Here's how we adapt
276,TED2007,Murray Gell-Mann,The ancestor of language
2813,TED2017,Jorge Ramos,Why journalists have an obligation to challenge power
1891,TEDxBratislava,Stephen Cave,The 4 stories we tell ourselves about death
2689,TED@IBM,Grady Booch,Don't fear superintelligent AI
930,TEDGlobal 2010,Sheryl WuDunn,Our century's greatest injustice
773,TED2010,Temple Grandin,The world needs all kinds of minds
15,TED2006,Richard Baraniuk,The birth of the open-source learning revolution
294,TED2008,Chris Abani,On humanity
1375,TED2012,Peter Diamandis,Abundance is our future
2419,TEDGlobal>Geneva,Auke Ijspeert,A robot that runs and swims like a salamander
667,TEDGlobal 2009,Rachel Armstrong,Architecture that repairs itself?
1067,TEDxPennQuarter,Christopher McDougall,Are we born to run?
1140,TED2011,Louie Schwartzberg,The hidden beauty of pollination
2406,TEDxMidAtlantic,Melvin Russell,"I love being a police officer, but we need reform"
81,TEDSalon 2006,Nora York,"Singing ""What I Want"""
1086,TED2011,Wael Ghonim,Inside the Egyptian revolution
1389,TED2012,Jonathan Haidt,"Religion, evolution, and the ecstasy of self-transcendence"
19,TED2005,Kevin Kelly,How technology evolves
1234,TEDGlobal 2011,Ben Goldacre,Battling bad science
1624,TED@New York,Jeff Smith,Lessons in business ... from prison
1133,TEDxCaltech,Angela Belcher,Using nature to grow batteries
1619,TED@New York,Sleepy Man Banjo Boys,Teen wonders play bluegrass
2216,TED2015,Joseph DeSimone,What if 3D printing was 100x faster?
2321,TED@BCG London,Yves Morieux,How too many rules at work keep you from getting things done
1431,TEDxConcordiaUPortland,Joe Smith,How to use a paper towel
1236,TEDGlobal 2011,Yang Lan,The generation that's remaking China
2285,TED2015,Latif Nasser,The amazing story of the man who gave us modern pain relief
1499,TEDxSummit,Cesar Harada,A novel idea for cleaning up oil spills
1432,TEDxPhoenix,Brenda Romero,Gaming for understanding
386,TEDGlobal 2007,Newton Aduaka,The story of Ezra
1841,TEDSalon NY2013,Andrew Fitzgerald,Adventures in Twitter fiction
2592,TEDSummit,Sam Harris,Can we build AI without losing control over it?
1782,TED2013,Sleepy Man Banjo Boys,Bluegrass virtuosity from ... New Jersey?
2589,TED Studio,Camille A. Brown,A visual history of social dance in 25 moves
2546,TED@BCG Paris,Shubhendu Sharma,How to grow a forest in your backyard
2413,TEDGlobal>Geneva,Yanis Varoufakis,Capitalism will eat democracy -- unless we speak up
2097,TED Fellows Retreat 2013,Francis de los Reyes,Sanitation is a basic human right
535,TED2009,Al Gore,What comes after An Inconvenient Truth?
2132,TEDMED 2014,Ramanan Laxminarayan,The coming crisis in antibiotics
1966,TED2014,Amanda Burden,How public spaces make cities work
1786,TED2013,"Diana Reiss, Peter Gabriel, Neil Gershenfeld and Vint Cerf",The interspecies internet? An idea in progress
755,TEDIndia 2009,Derek Sivers,"Weird, or just different?"
2713,TEDxMidAtlantic,Dan Bell,Inside America's dead shopping malls
2105,TEDGlobal 2014,Dilip Ratha,The hidden force in global economics: sending money home
1312,TEDMED 2011,AJ Jacobs,How healthy living nearly killed me
1186,INK Conference,Simon Lewis,Don't take consciousness for granted
1641,TEDSalon London Fall 2012,Hadyn Parry,Re-engineering mosquitos to fight disease
2133,TEDMED 2014,Leana Wen,What your doctor won’t disclose
175,LIFT 2007,Sugata Mitra,Kids can teach themselves
2002,TEDxLeuvenSalon,Tristram Wyatt,The smelly mystery of the human pheromone   
1598,TEDxUSC,Doris Kim Sung,Metal that breathes
1842,TEDGlobal 2013,Dambisa Moyo,Is China the new idol for emerging economies?
1747,TED2013,Phil Hansen,Embrace the shake
2545,TEDxBoulder,Dave Brain,What a planet needs to sustain life
1327,TEDGlobal 2011,Alain de Botton,Atheism 2.0
2489,TED@State Street Boston,Michael Metcalfe,A provocative way to finance the fight against climate change
1658,TEDxWomen 2012,iO Tillett Wright,Fifty shades of gay
1424,TEDxWomen 2011,Laura Carstensen,Older people are happier
896,TED@Cannes,Clay Shirky,How cognitive surplus will change the world
2183,TED2014,Marc Kushner,Why the buildings of the future will be shaped by ... you
2139,TEDGlobal 2014,Robert Muggah,How to protect fast-growing cities from failing
247,TEDGlobal 2005,Yochai Benkler,The new open-source economics
2078,TED@NYC,Dan Barasch,A park underneath the hustle and bustle of New York City
2690,TEDxWarwick,Jonathan Rossiter,A robot that eats pollution
1995,TED2014,Deborah Gordon,"What ants teach us about the brain, cancer and the Internet"
2641,TEDWomen 2016,Elizabeth Lesser,Say your truths and seek them in others
2873,TEDGlobal 2017,OluTimehin Adegbeye,Who belongs in a city?
489,Serious Play 2008,Bruce McCall,What is retro-futurism?
744,TEDMED 2009,Anthony Atala,Growing new organs
859,TED2010,William Li,Can we eat to starve cancer?
1833,TEDSalon NY2013,Amy Webb,How I hacked online dating
2558,TEDSummit,Suzanne Simard,How trees talk to each other
604,TEDGlobal 2009,Gordon Brown,Wiring a web for global good
1932,TEDxBoulder,Ash Beckham,We're all hiding something. Let's find the courage to open up
2077,TED2014,Nancy Kanwisher,A neural portrait of the human mind
20,TED2004,Malcolm Gladwell,"Choice, happiness and spaghetti sauce"
914,TEDxOilSpill,Carl Safina,The oil spill's unseen villains -- and victims
2276,TEDWomen 2015,Linda Cliatt-Wayman,"How to fix a broken school? Lead fearlessly, love hard"
2409,TEDYouth 2015,Jill Heinerth,The mysterious world of underwater caves
1294,TEDxKrakow,Srdja Popovic,How to topple a dictator
2091,TEDxSonomaCounty,Mac Barnett,Why a good book is a secret door
2289,TED2015,Maryn McKenna,What do we do when antibiotics don't work any more?
418,TED2008,Jay Walker,My library of human imagination
2061,TED2014,Tim Berners-Lee,A Magna Carta for the web
2318,TEDWomen 2015,Robin Murphy,These robots come to the rescue after a disaster
2024,TED2014,Zak Ebrahim,I am the son of a terrorist. Here's how I chose peace.
1546,TEDGlobal 2012,Clay Shirky,How the Internet will (one day) transform government
2031,TED2014,Billy Collins,Two poems about what dogs think (probably)
