1689,1000,1674,1879,967,2557,1714
2692,2479,1180,1718,164,2022,2158
592,297,299,1651,84,1120,2038
2586,2582,1965,2579,2775,2276,2526
2729,1096,1396,2555,1359,2770,2513
2589,652,786,1378,2602,1235,888
511,87,1518,1409,190,1361,964
2016,1658,1478,1990,2370,2171,2005
1542,1179,1209,1214,2837,1342,1654
1731,1728,1655,1739,1090,1965,1913
2835,1246,924,2553,1437,420,2859
283,1086,1127,2240,1250,33,1766
639,188,158,2846,2770,2830,741
698,667,27,614,1604,345,1801
1337,1126,1034,1190,1421,1873,1055
837,694,553,582,188,296,649
1445,451,594,869,1819,853,1641
1081,69,273,34,2846,1763,1780
1930,692,814,1533,1998,2210,156
176,4,5,264,379,492,1402
896,274,1770,575,523,2796,916
2335,1637,1480,2211,955,2854,2838
351,125,320,229,2243,2858,515
2182,175,1344,191,887,1732,2728
2404,2088,1660,2339,1093,2672,702
1110,955,544,877,1697,1105,885
563,38,1574,2655,2144,1735,1719
490,104,74,18,2127,556,976
1572,1037,1077,247,2604,2447,2573
1390,187,866,247,1329,871,885
248,92,75,279,2687,916,2475
750,49,634,13,2183,2375,31
1072,614,51,27,18,1020,1561
2843,2070,2482,2801,1424,1877,727
1164,453,66,720,743,950,534
2171,1478,1658,1344,2370,2016,2005
1833,1669,1152,1556,2845,2818,2153
1161,1037,434,1048,2770,1647,2264
433,406,263,537,1111,673,28
2095,1909,1013,1068,2488,2578,1214
1159,649,341,97,50,2697,356
1004,69,2239,2328,84,395,2219
1093,702,2,1,2404,2672,613
1566,60,282,1485,1305,1479,1337
2344,2274,2043,2048,1707,971,1142
270,157,140,127,3,2819,763
171,386,84,170,1999,2008,2374
1386,955,1385,1388,-1,-1,-1
2615,2579,2582,2586,1734,2775,1232
142,1103,1274,2342,744,1845,2343
757,97,20,847,2728,2774,991
1167,982,441,189,1997,2681,1178
2493,2253,2274,2344,646,207,372
2387,2237,2308,2247,2803,2629,2880
1327,605,94,234,2011,2643,2372
2316,1160,1495,1276,1853,371,516
1788,1140,1763,40,660,2610,965
1668,1006,1253,2055,852,958,2179
266,27,49,5,431,122,207
1912,1898,1750,1747,158,1001,2345
1533,1773,2283,1126,1212,2800,2728
2667,2280,2600,2511,2865,573,1598
2519,1144,1227,1461,1579,831,1169
847,644,494,585,91,2785,451
251,253,326,371,2396,2654,1853
334,210,1524,1420,2226,1169,2863
1313,1274,408,39,1424,2843,44
72,319,118,216,770,19,1574
759,540,748,744,2735,2436,1181
5,4,266,27,1506,1724,2443
1106,554,1803,1718,2595,2028,1670
160,28,538,-1,-1,-1,-1
2526,1489,2448,1728,1734,1739,2276
2557,1146,2342,2429,1879,1450,659
1922,125,560,532,2243,2592,2689
2229,548,487,2101,1253,2234,1897
1149,206,471,830,833,1684,1098
2307,168,197,315,1417,11,340
2551,2390,1969,1685,1874,1816,475
2388,2026,2371,2344,2216,1661,1793
664,82,57,1905,1457,381,818
1747,1743,1169,162,2863,831,1613
120,11,315,607,-1,-1,-1
75,91,170,23,1066,983,2835
936,816,799,1432,996,361,1618
2875,2873,2522,1306,1199,650,1565
1031,1753,1206,1033,2732,2278,1918
1874,1872,1764,1376,2166,2558,2546
2077,1308,1671,1349,1563,2798,2495
964,190,872,1987,1518,2356,495
2435,1409,1592,1200,2802,2703,2728
36,643,1846,2128,2873,53,2840
2061,484,1091,1244,1581,783,319
83,340,40,299,2833,1131,509
1385,1267,1146,1000,-1,-1,-1
1207,74,243,945,2093,2839,2339
1552,1108,60,621,952,2220,1865
571,18,195,280,2014,820,2170
2675,2247,2352,2538,2831,2453,1914
2088,1064,18,476,2141,1874,2424
976,509,18,2127,556,490,1185
562,477,500,1625,1293,294,1100
1690,1201,948,1103,1777,2593,1751
425,184,44,1349,2817,659,2072
1374,850,1375,335,972,625,2423
1458,364,1172,544,2844,1500,2795
2254,11,76,340,2307,1417,771
1745,118,1109,964,623,495,1265
281,353,1282,28,-1,-1,-1
102,116,125,229,1794,2045,2817
195,280,165,18,2014,571,2170
1845,614,18,1562,744,1088,601
2732,652,1031,1040,1033,2284,1753
1436,1370,788,1328,2204,2322,2685
2044,420,2023,20,924,1330,93
1340,1072,634,359,-1,-1,-1
2228,1152,69,1379,2527,2376,55
126,206,77,145,973,1373,2389
2678,2068,2666,2293,2597,1654,1753
2153,1543,1833,1669,2518,2323,2590
1565,214,263,1538,910,1306,1199
392,266,50,172,483,1170,435
2561,2219,2442,2543,2830,1637,2811
1092,1075,354,1227,937,1823,1326
333,22,78,143,426,2849,1827
328,2031,2066,325,1305,1069,1096
2389,993,1684,2385,2003,790,2427
2647,1943,2399,2438,2799,2332,1014
2822,393,2002,1413,2632,1146,1467
570,97,16,50,1607,191,312
1236,1059,1220,992,1523,2226,424
322,321,138,218,1431,1173,1519
450,492,51,9,1754,1460,1401
541,478,218,254,-1,-1,-1
1683,1018,1538,622,2551,475,1816
1189,1086,1586,712,358,1155,1765
155,386,330,204,652,59,2462
1305,1231,1186,1055,1566,1863,2820
2655,2619,2606,2324,1759,1720,2144
1373,830,993,467,2003,2389,850
2463,2280,2428,603,2803,1512,1664
2498,2245,2342,2467,2599,1343,2680
1519,909,1147,626,430,321,1707
1049,946,330,234,1659,1595,2791
465,1388,488,2474,205,374,2572
2177,58,61,445,2425,2225,529
294,155,64,204,1368,2337,562
480,50,266,2,1243,96,27
2568,2186,769,2529,2426,498,2294
1661,1335,1626,1562,2388,393,2216
1593,665,992,575,2718,2674,92
2710,2611,-1,-1,-1,-1,-1
797,39,142,1711,2076,1873,1475
880,658,803,847,1437,2728,1580
39,252,142,12,2315,44,515
1501,799,1432,1278,936,1618,361
9,2,54,90,1559,2839,1174
796,440,142,259,573,471,741
1855,1558,1381,1836,1656,1688,625
462,93,487,208,1043,341,2669
311,1092,1258,1508,2838,1152,477
1245,1160,896,788,-1,-1,-1
1576,1194,1202,1268,1693,1770,916
1875,1070,1643,1950,1766,504,1872
1299,1088,2216,1335,-1,-1,-1
1892,525,1065,898,2840,1865,1966
277,274,462,951,-1,-1,-1
2092,121,198,490,1854,2797,1846
2233,1954,1049,1542,2848,1596,809
523,79,190,403,1770,1944,1518
2256,1771,1694,2263,1710,1487,1531
1448,1227,161,1197,2518,2620,164
662,469,235,361,2705,1080,2279
2030,1132,1848,1370,1820,2049,1192
1799,1168,1636,1506,1367,2161,1096
1848,390,1730,538,2204,2685,2106
2431,2105,1303,1855,1927,1688,1656
382,1458,2000,2022,1360,1981,1115
1127,1053,175,949,1432,361,799
1425,259,1213,315,2354,1751,2871
2390,2385,2414,2434,954,2782,2823
1015,2129,1653,2251,2855,1926,27
107,266,5,411,1695,1704,1549
1338,1152,799,936,2802,921,1856
554,276,69,1106,2595,1670,2028
1938,1837,1911,1904,247,2818,2871
386,294,171,170,1999,713,55
1442,1039,830,561,1605,2006,1140
1249,642,1133,940,450,1401,1434
878,771,721,1836,498,1805,2294
2297,420,1287,2023,1800,2034,1928
1752,1152,146,14,361,1432,799
484,92,2727,2818,2403,2094,788
1878,1826,1416,333,1443,1813,2841
1713,259,613,61,2097,2173,2559
955,865,949,2838,874,2335,87
2046,580,1297,1302,1652,2711,1419
394,42,67,358,242,1426,2072
435,356,122,54,392,431,207
7,1725,2274,172,2664,436,1546
419,420,406,87,51,940,1198
1104,482,82,1616,1643,1621,1860
385,1692,1743,1834,2729,1793,18
245,129,131,361,1618,2623,996
1237,468,1210,1218,1346,2632,83
2484,428,1352,2238,1163,271,1280
1934,1263,1807,773,2595,1472,164
663,286,651,498,1526,1240,466
35,83,194,147,1322,2570,2354
1456,741,1405,24,2804,2792,1479
337,1667,1181,937,2818,2094,2727
221,4,141,239,1280,344,2197
2314,1940,1518,1861,2614,2866,1950
723,176,181,4,492,1260,379
1506,1260,411,1109,2291,1724,2824
1499,1491,940,914,925,862,51
1262,1211,310,327,179,2147,2273
1132,217,33,1258,1647,2728,2796
329,286,246,14,1808,218,1298
640,37,163,187,1693,641,26
1331,775,103,198,-1,-1,-1
935,934,919,1629,2521,1364,1154
603,315,323,18,1648,1413,1131
2784,2441,2480,2744,2331,2452,2339
220,156,185,155,2152,1285,1773
92,2056,2296,620,974,140,912
1782,1619,45,46,2795,2366,2844
1227,346,1152,1144,2180,2382,1410
2737,2665,2722,2560,751,1403,474
2482,1715,2382,2091,1410,1227,346
2053,1518,1773,1547,2507,1594,2866
1409,1050,1201,916,2435,1070,2802
1460,1394,1324,1434,450,767,2562
2594,1951,975,2438,2224,1773,2215
2303,888,1256,156,761,2821,2680
1500,557,169,188,883,2795,2790
1806,50,1752,1622,2278,2506,1669
1767,1155,1666,1191,2547,2298,1040
2468,306,468,2402,1210,648,2260
2112,1152,1400,92,2727,2818,2403
2573,1795,2486,1492,2554,2626,2604
1130,1287,1048,96,2804,2712,379
685,481,2410,1781,1984,65,872
1473,1339,1101,1040,1191,1906,1078
355,195,165,162,1376,2825,1709
347,60,26,86,2291,30,294
2337,1301,1666,2195,2809,555,1672
2424,1454,476,2088,2814,117,2064
772,580,601,759,966,2184,2783
59,156,157,127,330,154,2560
1873,1711,1585,1627,1475,2735,1231
2163,2013,1286,911,1100,1398,2057
1621,1566,769,1501,2804,520,1104
1152,516,626,1137,2792,2838,87
331,147,35,227,183,1322,2570
2602,2147,2242,2589,786,1235,888
2788,2726,2512,2428,2803,555,2732
2002,393,1322,1605,2822,485,1661
174,104,49,359,1854,2797,2092
1647,1438,482,396,1161,2803,1132
1419,1181,601,1317,1421,2711,580
1182,8,215,121,1966,1865,2840
1047,1256,888,1057,2498,2599,1343
219,49,31,359,231,1433,2797
1103,1149,142,1645,2721,927,2172
1781,1707,65,481,685,2410,1984
263,348,214,10,1565,1306,910
762,534,400,267,1814,1435,2600
516,92,236,129,2316,1160,98
152,91,159,270,2560,127,2213
1578,510,1276,635,-1,-1,-1
637,184,189,630,1309,2224,2215
2332,2324,1917,1706,1336,2799,2801
2440,1764,2119,1195,1402,1260,429
42,167,68,365,47,468,876
728,470,126,471,2814,2424,2088
31,27,359,54,2375,2797,589
751,64,704,204,2483,1403,1646
974,540,695,912,620,92,140
1231,748,797,1071,1181,2145,2735
153,156,299,2,642,1134,2180
2607,2309,2442,2535,1623,2042,2622
2066,76,1102,1417,328,1019,2031
1122,1065,2,90,1692,1491,1284
2628,2578,2621,2448,1040,2329,1906
1804,1001,1682,775,1792,1928,965
2828,2479,1776,2539,210,831,826
1444,511,783,37,362,1091,2482
2686,2428,2445,2512,2731,2788,2514
2106,1950,1861,1952,2204,2685,2866
1739,1728,1087,1965,1090,2526,1731
1527,260,688,1290,2602,2287,2589
2432,1685,2241,2412,556,2127,1783
2368,1202,2356,2041,450,1187,1146
327,310,78,22,2206,1602,1456
370,1566,1043,229,1191,2327,1078
2665,462,248,652,1318,1379,2597
416,1822,1522,1628,2249,1587,1140
2315,1498,39,2070,2771,1946,1450
292,242,178,4,335,176,520
1879,1308,1573,1671,659,967,724
1199,910,622,537,1565,1306,765
709,58,10,189,1873,1421,2711
1191,1084,916,575,1906,1078,1473
2091,233,1644,2062,2160,316,1653
445,499,142,259,2425,1655,1133
2342,1935,1879,1349,967,724,659
845,172,7,843,760,803,1911
2331,2203,1988,682,2339,2784,2480
1694,592,1554,1771,2256,297,1059
85,59,127,268,2806,249,2789
1634,201,73,1532,1451,2517,1085
2018,802,1646,1542,2263,1586,2042
2122,1377,453,1052,1065,2636,2827
2090,92,620,140,2785,1593,1253
776,637,759,184,1472,773,2740
2375,2128,2183,2251,589,31,2670
1006,937,852,845,2179,1668,2296
1471,1265,436,510,2493,646,2810
1518,1268,190,1258,964,495,1567
1601,1596,1036,1289,2848,2642,1756
1706,1212,548,1701,618,894,2182
2017,1643,1410,1898,2426,2820,482
2111,2009,1634,1100,1959,2074,1055
272,163,97,68,2794,2057,2537
2147,786,24,1464,2273,2147,179
1256,761,247,12,2821,2467,1082
1743,1404,1692,1707,329,385,442
100,74,243,192,66,453,865
918,916,56,874,1594,2553,2507
1146,1000,724,659,1450,1349,2429
290,1241,1600,1310,-1,-1,-1
981,87,383,2345,1912,158,2054
1303,104,929,940,2452,2784,2379
2813,2737,2687,2777,2876,2716,2819
2537,2156,1126,2037,272,2769,2008
2711,2555,2429,2046,1652,580,1419
88,115,218,431,-1,-1,-1
545,3,185,92,689,1220,695
1053,799,936,816,474,1206,2483
2324,1943,1344,462,666,1574,801
2556,2304,2400,2511,1537,2129,1846
1853,1426,194,941,2396,253,2654
2633,1727,2041,2583,598,767,881
517,2799,271,96,1336,2332,2612
77,126,76,145,280,1959,2014
2436,2343,2349,2445,759,2130,1901
2670,2251,2344,2532,2183,2375,31
1841,1134,21,1242,473,2302,1958
2722,2649,2304,2665,500,1100,1398
1982,1976,1936,900,2639,1919,2853
2508,2438,2482,1983,1318,2801,917
1856,347,294,1566,2025,1338,1050
893,752,759,776,1714,1717,2077
2864,2811,2703,2744,2643,2298,234
1077,247,1037,212,1632,2443,1174
2725,2666,2597,815,1732,2102,2582
1198,1008,1048,488,2826,2863,1521
1057,236,937,872,2094,2818,2727
2107,1825,1355,2104,1429,213,1865
2184,2,752,722,772,966,2555
2582,2579,2523,2526,1732,1974,2775
2193,1569,1669,1042,2799,2786,1640
2514,2445,2225,2425,2731,752,1356
1355,200,216,1279,1930,814,1112
2845,2818,2718,2617,2094,2606,2403
2515,2472,2488,2505,33,84,1013
1217,915,851,63,1627,1422,2416
1384,1126,605,947,2582,2341,1732
1291,1046,103,965,286,1440,2033
2543,2449,1765,2423,2575,2716,1547
2808,2707,2393,2697,2212,1832,1247
2863,2826,2851,2837,1169,1747,831
1966,1838,1182,1559,2078,1865,1892
1113,647,1074,234,1216,674,677
1768,1054,927,1318,1374,972,2423
1794,102,2072,2045,2817,1186,1308
1498,39,252,1274,408,2800,1062
1155,919,934,1767,358,2442,710
2035,1250,1507,1221,1309,1258,1237
2020,1989,1827,1655,1592,533,1485
1190,1126,1034,20,1575,1234,1645
1124,744,142,1187,1935,2343,1562
1744,1399,39,1313,2778,2698,2325
507,33,358,177,1839,1364,1636
2775,2615,1728,2646,2616,1734,2586
2709,2158,2022,2598,161,2692,164
265,186,298,158,-1,-1,-1
2126,1586,1049,2110,1999,2830,33
2837,2826,2406,2453,2830,1542,1637
2073,1883,575,1371,916,2302,1066
1538,1284,1306,1530,1685,1016,2875
2634,1378,2240,2629,2151,2691,119
2583,1727,2562,1324,881,344,598
257,630,487,1633,801,341,393
1599,3,1555,79,763,159,1558
919,719,686,917,2864,710,1045
1101,620,2548,2787,278,877,2592
590,520,239,691,207,403,1476
2558,2551,2088,2546,2075,476,475
1942,1508,183,35,2570,1322,331
2553,1950,2478,2488,918,1594,2813
426,237,197,306,333,1827,2032
1051,915,1239,986,1056,470,2418
2115,1592,1827,1703,335,148,2361
440,499,42,167,796,945,2656
1563,1241,1467,1267,2077,2495,630
2540,2407,1822,2441,1362,2201,683
15,1913,1531,1570,346,2382,2180
2826,2532,2589,2496,1521,2863,2600
463,193,38,227,1467,1124,1187
22,666,2178,333,426,2032,1827
1807,198,916,1180,232,154,2881
2682,898,2609,1843,1838,2839,1886
350,280,146,288,1065,428,271
2457,2293,2068,1753,2597,2678,2831
642,153,1678,809,2382,1199,1101
104,74,359,174,2855,2128,1072
688,1073,1918,99,2649,1753,1136
1698,1204,1503,259,2201,2540,1138
2563,2470,2547,2549,2867,1719,2144
2052,1322,2048,1655,147,2542,1696
2495,2485,2435,2342,2798,2077,526
2869,2491,2656,2677,421,2235,2476
2209,2059,1811,855,1100,1293,1625
2608,1084,2587,1462,997,2714,1595
2236,570,1810,2244,218,934,1170
2742,2722,2325,2627,2778,2133,1231
2291,1109,1158,1838,1506,1724,1174
2352,2018,1646,1004,2057,1288,1032
2817,637,2495,2798,1308,1794,229
1567,151,1518,127,495,439,964
1880,1283,191,71,1607,97,570
1119,1825,815,1091,2876,2596,2587
2541,1651,2358,2397,589,1846,2797
1480,1378,1288,1286,1832,2831,163
1999,2008,1651,1998,171,33,2505
1060,966,1585,2133,2735,1181,759
1193,1042,60,652,1050,1310,1856
422,198,18,145,1997,1630,1167
1434,51,696,940,1394,193,862
987,777,501,524,1776,1061,1484
2223,1917,1339,1040,2310,1472,2286
566,565,619,1401,105,1754,450
2591,248,2475,2487,1582,736,61
1415,208,1100,66,-1,-1,-1
1909,1457,1761,1629,2658,2506,1931
1353,56,643,324,2517,826,1532
178,141,4,264,551,2550,876
369,1958,1066,1730,247,2818,1848
464,466,286,45,663,1240,1526
1791,1668,1253,1784,2055,2101,2423
917,652,155,1318,1379,2382,2508
1530,53,765,1685,1010,348,2659
1925,307,1833,374,2661,2590,2635
929,475,547,2867,1850,2549,1927
2812,1941,2605,2504,853,1445,1819
676,674,679,675,1074,673,1216
605,453,70,97,2801,2728,2341
1564,1177,1200,1512,660,965,2610
2260,2235,306,1976,920,2402,648
1297,1256,1057,580,1181,1231,2644
2479,2158,1718,2022,2508,1776,182
1963,1118,253,326,1139,404,1936
2538,2250,2207,639,158,2345,1912
2032,2011,2023,1712,666,1485,1827
522,2682,2839,1501,1429,1865,213
166,117,447,2844,883,246,1526
1509,761,1229,1274,2850,12,2467
1332,51,128,192,1561,1783,2127
722,702,2,-1,-1,-1,-1
71,94,676,2011,301,86,308
17,204,201,21,1652,2046,1421
1125,23,713,1042,1394,1126,645
1179,272,1032,23,1654,1542,2261
361,146,205,241,799,1432,1618
1901,1562,1882,2489,2130,1234,1256
103,286,246,218,2033,883,1526
684,689,79,3,1196,2118,1301
2627,2528,2504,2111,2340,2145,1534
2038,1595,363,652,2879,2219,2074
1785,1598,490,565,2797,2183,174
312,97,93,16,570,191,1607
1780,1763,1442,1435,2816,2865,2020
128,192,243,91,2784,1,2339
1911,1344,618,1014,1837,2321,845
1650,202,1639,1476,2572,1438,2732
1945,345,485,549,1931,2301,2001
1073,1001,286,745,99,688,413
2522,2328,2412,2407,2065,644,185
779,548,97,93,1607,570,191
1067,315,1959,1986,443,1812,1285
2879,2596,2813,1368,2038,2819,2791
504,33,171,355,1766,1999,1875
1994,1535,1458,1989,883,2795,2844
675,674,679,1074,677,676,1216
1430,1279,523,1381,2362,1718,1409
2096,720,1216,1553,2133,2778,2735
2442,919,1462,1623,1155,2042,2622
1754,20,1670,487,450,828,1434
2600,2571,2603,2511,1521,1814,2826
1243,1008,414,480,27,2855,2836
1998,848,1355,1533,1930,1112,814
214,263,258,198,1822,416,1140
1140,416,726,821,1822,1185,1522
2167,91,1895,1402,1516,1944,644
2609,1724,2291,2562,1620,1559,2839
387,759,1964,2111,1048,2792,2770
1951,876,1889,1631,1402,1296,292
2473,2471,1467,2307,1131,915,1931
441,189,1043,209,2744,679,647
2238,428,1352,315,2484,1163,271
69,273,40,34,2141,2551,2088
1491,1222,1169,1065,2464,2041,1546
950,32,777,743,1613,2863,1747
1862,199,587,1811,2518,2620,2186
2407,1538,1851,2167,2127,976,490
2652,2438,2474,2122,2283,2580,2341
821,416,145,83,1185,1140,1822
1429,213,36,54,2107,1865,2840
649,356,50,366,1159,436,501
1294,1086,1214,1950,2524,2578,1084
407,2110,1368,652,2358,2830,968
413,447,123,325,2795,1782,2777
455,215,50,122,400,2863,2826
860,537,765,263,1304,960,1018
912,695,537,140,620,974,92
2833,2700,1453,1722,83,509,1131
1202,772,1146,619,1098,1520,1149
899,850,830,467,2160,886,1887
931,217,60,-1,-1,-1,-1
1094,341,2102,96,2861,366,2037
1913,1531,1678,1090,1487,2050,2579
755,485,2220,1582,2682,1682,898
1188,1086,916,575,2567,2772,641
255,288,79,59,41,1418,2728
1723,1386,635,1993,-1,-1,-1
1771,1694,592,1368,297,2256,1120
1849,1458,1789,60,1523,424,2520
1976,551,468,1210,2260,2320,920
1672,1666,1403,2175,1954,751,1646
1411,580,1168,57,2571,726,2711
1054,914,487,779,940,1362,193
3,127,1929,584,1196,270,2806
1328,1192,187,714,1940,1188,2398
1379,205,785,800,1318,917,2801
658,197,419,548,1437,2835,420
2275,807,1005,2256,681,2506,1554
478,46,287,246,-1,-1,-1
2801,2508,2482,453,2744,2811,2846
653,78,310,102,1098,1587,2466
2830,2813,2535,1179,2837,2561,1637
801,666,116,113,341,68,2669
2466,533,1524,2455,1098,1149,785
724,184,637,653,967,1879,659
2787,2781,2645,2705,2548,278,2592
1595,951,768,692,1547,1765,2413
1742,1091,341,2023,2574,2447,1572
1664,1429,831,2129,2791,2060,1381
1695,4,1109,876,2774,512,1704
1588,1461,488,235,1521,2826,1907
1718,161,164,2022,1430,2362,1295
1173,1172,322,138,1440,2033,246
131,129,245,224,65,685,872
190,19,372,79,495,964,439
316,144,162,14,2160,2091,2460
1545,1532,914,523,1361,1452,1608
2544,2558,2490,2570,971,2344,1468
2629,1378,1990,2151,2803,2788,2691
1213,323,315,168,1751,2528,1223
2176,473,1242,575,2154,2567,2104
2447,2443,1632,1572,2604,1829,2574
2037,1198,93,548,2625,341,2769
341,68,163,97,2669,2625,801
130,234,191,208,677,1074,1216
1492,230,1409,1462,247,2626,1558
944,97,889,191,2134,1607,570
1226,1220,247,972,992,1059,1314
2235,399,421,2230,2476,804,2677
2285,1231,1421,1475,2133,2742,2735
1773,1533,918,1594,2224,2594,2830
446,40,1141,948,1729,728,2551
2301,1945,1468,1185,2001,1018,821
2281,1658,1737,2028,2433,1932,1116
716,161,148,164,2661,1313,2620
2853,2511,561,1874,1982,1919,2639
222,86,99,148,396,2516,413
2807,2858,2855,2728,2800,515,1207
226,648,326,224,2320,2736,2069
1755,1410,1227,182,2226,424,2382
2841,2671,2592,2807,2243,2787,2548
1598,1340,1015,1519,1854,1483,174
230,288,19,38,2043,872,65
154,127,185,156,151,2560,2462
702,69,694,655,1093,2404,2672
21,144,1282,1379,118,641,1416
803,771,1263,845,172,75,1996
1222,509,1171,1169,628,938,2511
2419,2346,1762,2318,1860,820,2825
1413,1195,667,1138,603,662,2734
2713,2572,898,2527,1433,1903,935
1288,721,272,23,2831,2352,2453
1568,1491,1138,1041,2354,437,2593
1947,1961,1166,1658,2708,2278,1945
2565,1553,2096,2325,2778,1711,249
1300,91,1580,977,-1,-1,-1
2531,2220,2344,2375,43,646,2162
2702,22,666,510,2769,2801,2796
1657,1272,2417,2448,2464,1491,1546
483,202,366,392,1170,1102,435
227,193,280,259,863,6,437
1857,1532,112,978,344,2650,881
123,36,121,213,1865,1429,1892
1308,102,967,1267,2817,2077,591
239,4,178,404,2650,344,221
319,19,362,216,2061,1581,1091
2004,1585,1181,252,408,2800,2340
708,363,694,60,2222,2770,2516
467,206,264,6,1372,1011,2782
449,723,2317,1698,2177,2225,520
2396,1426,1853,2387,253,251,2654
2739,2213,2648,2510,1557,1494,2194
575,274,523,473,916,1066,2400
1467,463,515,2342,2632,1187,1124
2849,2491,2723,2550,1976,876,2230
1133,227,193,901,445,1655,18
645,604,33,608,2475,1059,2618
2322,2149,1950,874,2554,1436,1795
19,319,38,190,770,1131,72
1055,744,1337,1421,2742,2285,2133
2175,1672,652,64,2732,2788,1031
2477,2463,2475,2478,1381,700,604
1708,1556,463,2015,2858,2606,2787
926,833,850,914,1011,1372,2782
2740,1600,2136,2286,1472,2310,1985
2798,2495,2771,2557,2077,125,236
717,545,91,53,1673,644,1688
2511,1171,2390,2434,628,2165,938
1628,145,715,1140,1490,518,2589
320,125,184,229,2798,2533,1879
235,400,32,267,1588,296,1907
958,852,116,529,1668,2296,1840
474,361,202,66,751,2483,1403
48,90,2,266,1215,1707,843
1995,1822,948,1674,145,116,390
2859,2474,2283,2645,2835,353,1079
865,66,1738,809,892,1232,2728
1210,920,900,648,2468,2260,2402
468,306,467,440,42,47,2069
1229,142,761,416,2821,2680,859
1835,876,306,770,2550,399,804
97,944,1880,2162,1607,570,779
2119,1764,40,1459,1402,2440,1260
1283,349,1076,1140,2851,1440,2100
2011,94,191,234,1327,2643,2372
1935,526,756,408,1562,2429,1124
1426,251,242,1139,47,1963,404
1834,533,27,1338,1520,385,2246
646,197,266,392,2493,207,372
1139,47,1118,1095,242,1426,1963
1562,142,1498,1256,1935,1626,1882
2880,2873,2863,2589,2803,2788,2732
1295,1152,1201,896,2382,2595,1718
2292,945,847,1893,844,2846,1499
1915,1279,1438,1646,2666,2737,474
1520,1495,481,685,1202,2246,1149
275,249,869,1005,-1,-1,-1
2377,1081,168,1477,2359,1889,276
1906,1040,1672,1030,1078,2327,1191
1763,1171,40,1141,1780,2816,2865
655,469,235,1582,61,2078,1966
404,253,4,18,326,1936,2736
1824,790,263,1374,1845,2138,744
1082,761,859,12,2821,2109,2680
2346,1376,2318,1764,2825,355,1459
2239,644,1691,847,2261,1654,1918
2876,2625,2669,2772,2716,2714,2621
1750,1577,1001,45,286,1440,1083
1905,285,869,499,2317,2185,1153
2105,36,247,1555,2114,1929,2806
961,61,362,915,1919,2639,1982
2730,1904,2562,2695,2465,584,1005
1801,1108,1639,785,621,2846,1613
1135,237,199,1127,228,426,321
585,157,152,1688,2283,2431,983
1902,1227,766,346,1441,1992,2553
1760,1524,469,205,403,2694,170
1142,614,971,1296,2344,2544,18
2409,2359,2377,1889,2117,276,421
2731,1289,2686,2721,2384,752,2720
628,89,938,2511,1171,2165,1222
1591,473,1066,525,2272,2585,1949
1224,684,1157,538,2148,339,1066
1302,1047,1082,1146,2599,2504,1343
202,66,233,70,228,588,815
641,575,1188,1693,2567,2772,640
491,2652,2598,2156,1667,2381,582
32,162,267,78,210,488,2264
978,722,2,1809,2183,231,2670
630,236,462,2077,1633,1563,2495
110,109,101,117,2345,2801,849
1043,462,771,2741,2453,608,2831
1510,59,620,1418,1691,2348,947
1955,499,509,280,994,2793,1641
206,77,343,40,833,1149,830
151,152,157,159,154,2462,2560
444,2018,1258,2038,395,84,2465
2698,2325,2565,2641,1744,1399,2742
2237,2230,1976,1951,701,1095,2723
1655,1587,175,855,509,594,445
225,1402,4,1695,2804,176,1280
1482,1211,1416,1160,1602,1405,1991
1684,1149,830,206,833,343,264
838,1119,1381,2060,1603,2405,201
2305,955,1371,1090,738,736,1582
1720,1556,605,29,1893,2787,2655
704,494,217,2275,1541,1403,2293
140,494,270,157,620,92,974
863,515,227,6,2593,437,1223
674,675,679,1074,1216,1113,677
2433,1947,2258,2281,1658,2102,2732
488,271,90,477,2854,32,350
1298,775,1083,544,883,286,1440
1719,1574,1220,2563,2423,525,972
994,715,1296,2301,1185,1955,214
73,93,263,201,2025,2815,1069
659,236,526,320,1879,967,724
2261,1617,1542,1200,2406,2139,2239
52,179,310,260,1235,1962,1456
2587,2060,2104,2413,997,2714,2596
1629,935,934,686,2521,2304,1084
850,830,833,264,854,1373,2823
208,204,209,391,2580,2847,2516
288,230,266,228,41,423,2043
442,492,385,429,660,2610,965
180,2,646,1232,2526,1667,54
1586,712,868,1136,2263,2018,1496
1897,1427,1377,2055,2229,996,1501
2043,230,41,2015,339,288,872
2453,2247,1378,2240,1914,2831,2675
2216,1299,1088,1707,2388,2026,2344
2743,418,1410,2091,49,346,231
1290,1100,1230,814,2602,1235,2589
1318,525,1379,652,917,2508,250
2661,2300,2330,2590,307,16,716
691,27,571,519,122,1564,1907
2672,613,2404,2412,1093,702,1700
1083,138,2147,1464,2273,179,1156
2121,2104,23,1546,2060,1314,992
2398,2314,2019,2309,2326,1950,1952
1675,202,1649,1062,1974,2642,2848
2840,669,2522,2328,1865,1429,2873
594,509,259,499,2245,1655,2289
524,432,400,215,359,2734,231
963,962,818,59,540,1457,381
736,58,61,139,2591,1582,788
170,205,171,56,403,55,2694
2034,1200,1512,965,1928,2610,2357
1240,286,663,246,1440,1526,883
967,659,724,1879,2342,1674,2557
954,830,938,467,2390,2782,2823
179,24,260,287,1464,2273,2147
741,310,327,199,2378,1055,1336
2792,2777,2538,2684,1152,877,87
285,82,74,18,450,1483,1020
666,47,98,2032,2072,1485,394
